IS INTERNETSOLUTIONS LTD - Lagos,2180,iPrimus,379.55,0.51,52.55,68.0,11.89,20.7,0.0,2022-06-06,04:55:26.77,37.4,https://www.speedtest.net/result/c/5ed5fce0-4eca-41b4-ac11-498c43079653
Sumo Fiber - Salt Lake City; UT,2185,iPrimus,186.22,2.00,89.26,148.0,15.96,23.2,0.0,2022-06-06,04:56:06.70,33.55,https://www.speedtest.net/result/c/897ffe2b-b361-4496-8fc6-6e6477482e2a
WebMAX ltd. - Kirovsk,2193,iPrimus,348.89,0.46,63.74,93.3,10.86,15.4,1.2,2022-06-06,04:56:53.67,35.44,https://www.speedtest.net/result/c/76af9a87-ffa2-4cdb-bdd2-2d6e4293a79c
Bell Communications Ltd - Dar es Salaam,2194,iPrimus,335.66,0.16,63.11,87.6,12.27,20.6,0.0,2022-06-06,04:57:32.12,37.45,https://www.speedtest.net/result/c/cb3fe3c9-ea2b-42f8-a533-25287af9db5a
FSOnline - Feira de Santana,2197,iPrimus,423.61,1.11,47.45,65.6,6.62,10.4,0.4,2022-06-06,04:58:13.60,37.78,https://www.speedtest.net/result/c/74015d8b-c8eb-4141-9dc6-e63634c869b5
A1 Slovenija - Ljubljana,2198,iPrimus,287.30,0.46,78.64,109.3,12.50,22.2,0.0,2022-06-06,04:58:50.93,36.31,https://www.speedtest.net/result/c/bbbad258-2631-4229-9fca-fe61f6c289bd
OST Tyczyn - Tyczyn,2217,iPrimus,295.38,0.62,75.97,111.9,13.68,24.1,0.0,2022-06-06,04:59:54.05,36.52,https://www.speedtest.net/result/c/8ddb8dfe-6a1e-4657-a692-68778c2fa771
Bakcell LTD - Baku,2221,iPrimus,387.39,0.62,3.52,6.5,11.66,19.3,0.0,2022-06-06,05:00:35.93,36.83,https://www.speedtest.net/result/c/6107465e-f9dc-45f7-a52c-4f395e36aebe
DAMAMAX Jordan - Amman,2222,iPrimus,361.52,0.88,71.90,95.6,12.67,22.0,0.0,2022-06-06,05:01:14.75,37.81,https://www.speedtest.net/result/c/41dde5bc-8491-48b4-ab5d-e99d7385ad25
LaFibre.info BBR - Massy,2231,iPrimus,307.06,0.35,72.67,113.3,11.83,20.9,0.0,2022-06-06,05:02:02.98,36.15,https://www.speedtest.net/result/c/5fb11442-bd34-4344-80f0-0e496cbb5787
PT. Telekomunikasi Indonesia - Makassar,2232,iPrimus,120.31,0.26,104.02,180.2,16.93,27.5,0.0,2022-06-06,05:02:37.82,33.82,https://www.speedtest.net/result/c/f4d5792a-77e1-4ea5-8f89-f53a9c289db0
PT. Telekomunikasi Indonesia - Surabaya,2233,iPrimus,117.21,153.13,24.89,30.5,17.85,30.6,0.0,2022-06-06,05:03:09.43,30.6,https://www.speedtest.net/result/c/61d531a2-ce97-431b-b6e8-8650a3598ecd
Ampernet Telecom - Ampere,2235,iPrimus,369.21,0.68,68.29,93.2,9.83,17.3,0.4,2022-06-06,05:03:49.50,37.71,https://www.speedtest.net/result/c/eae48834-1dcf-4de6-923f-65d67c117f4d
Signal Service LLC - Zheleznogorsk,2236,iPrimus,339.19,0.49,92.33,127.2,15.23,24.6,0.0,2022-06-06,05:04:27.89,37.38,https://www.speedtest.net/result/c/55bce1e0-78aa-4088-bead-da6bcfcfdb61
PTCL BROADBAND - Islamabad,2251,iPrimus,208.85,0.49,101.77,161.6,16.25,29.1,0.0,2022-06-06,05:05:22.11,34.16,https://www.speedtest.net/result/c/2e6f442b-c147-463a-84ba-f3e715ab750c
PTCL BROADBAND - Lahore,2252,iPrimus,201.62,0.86,101.99,154.5,17.43,23.4,0.0,2022-06-06,05:05:55.97,32.85,https://www.speedtest.net/result/c/be00bbc5-28f9-468f-85e4-ca2b4bfea7de
PTCL BROADBAND - Karachi,2253,iPrimus,188.93,0.53,92.37,151.3,16.04,18.6,0.0,2022-06-06,05:06:28.15,31.18,https://www.speedtest.net/result/c/697fff04-82d1-4c8b-bd7d-666f10e48836
CSUC - Barcelona,2254,iPrimus,269.51,1.20,101.41,140.6,14.28,25.2,0.0,2022-06-06,05:07:04.53,35.36,https://www.speedtest.net/result/c/7ecc4f97-c1c0-4e7a-9d8c-f6f029e0bf3d
Cablenet - Nicosia,2255,iPrimus,374.11,1.03,60.20,78.4,12.45,21.4,0.0,2022-06-06,05:07:42.87,37.34,https://www.speedtest.net/result/c/b0badb38-f1d8-45e5-90f0-23a0838628f6
Boundless Networks - Manchester,2262,iPrimus,331.19,0.73,63.22,91.4,16.19,25.7,0.0,2022-06-06,05:08:29.09,37.15,https://www.speedtest.net/result/c/d44f75d1-2132-484a-8eac-e83c950d70c6
SzemerNet - Szeged,2265,iPrimus,334.52,0.40,61.09,89.1,13.40,23.0,0.0,2022-06-06,05:09:09.94,37.17,https://www.speedtest.net/result/c/98424127-b65c-4491-a74e-56c4f69c9203
Nar LLC - Baku,2268,iPrimus,384.09,3.27,71.51,95.5,9.27,10.8,0.0,2022-06-06,05:09:48.42,34.75,https://www.speedtest.net/result/c/9252b204-760c-497b-b004-90a57d5164f6
Region 17 ESC - Lubbock; TX,2273,iPrimus,223.76,0.61,61.43,91.6,13.90,24.9,0.0,2022-06-06,05:10:29.58,34.84,https://www.speedtest.net/result/c/7c13875e-6ef6-422c-8a5d-fc496c4689b7
Panservice - Latina,2275,iPrimus,290.56,0.51,41.18,59.7,11.33,18.6,0.0,2022-06-06,05:11:08.29,36.36,https://www.speedtest.net/result/c/79f82381-8fab-4a35-890a-0ffa5c42091c
OPC NETWORKS Kft. - Kecskemét,2276,iPrimus,289.53,0.73,92.00,129.8,15.63,26.2,0.0,2022-06-06,05:11:46.00,36.7,https://www.speedtest.net/result/c/5ef1c274-04d7-487f-9ce1-5566da1ebe16
OJSC Rostelecom "NoLimit" - Blagoveshchensk,2278,iPrimus,243.79,1.35,90.68,136.3,14.52,25.8,0.0,2022-06-06,05:12:23.72,35.36,https://www.speedtest.net/result/c/a36f5758-daf0-4f9e-b01f-24466b017811
BLIC.NET - Banja Luka,2284,iPrimus,291.73,0.81,87.93,114.9,13.43,23.6,0.0,2022-06-06,05:13:08.75,36.17,https://www.speedtest.net/result/c/a9b28953-7132-4b21-acd3-c4d662b7711c
FSMTC - Pohnpei,2288,iPrimus,311.88,0.69,89.77,118.9,15.16,25.7,0.0,2022-06-06,05:13:52.88,38.37,https://www.speedtest.net/result/c/bbe0d128-4003-4e3b-9be5-6cd65cb15662
Domtel Telecom - Siedlce,2289,iPrimus,315.64,1.98,18.01,24.6,5.73,9.3,0.0,2022-06-06,05:14:30.25,36.37,https://www.speedtest.net/result/c/25706fd7-0172-4c52-81cd-689787ae585c
ComNet Bulgaria - Burgas,2294,iPrimus,252.74,1.57,76.75,114.6,12.98,22.8,0.0,2022-06-06,05:15:12.70,35.34,https://www.speedtest.net/result/c/09e3a985-df58-488b-b069-557e70ba04ea
Omnilance LTD. - Mykolaiv,2299,iPrimus,349.31,0.93,18.06,30.4,11.25,13.9,0.0,2022-06-06,05:15:53.00,33.93,https://www.speedtest.net/result/c/1c12a72a-3330-475f-860a-fe2f10f3cf51
Iver Norge AS - Bergen,2301,iPrimus,326.29,1.07,72.86,103.7,14.09,21.5,0.0,2022-06-06,05:16:31.45,36.1,https://www.speedtest.net/result/c/230a9062-e3bb-4318-9d20-806b4d271c47
PP Telekomunikaciyni Systemy - Sumy,2302,iPrimus,270.01,0.62,98.75,135.7,15.74,27.3,0.0,2022-06-06,05:17:08.48,36.02,https://www.speedtest.net/result/c/e014a463-0279-4cfb-862f-c2b02f8b0886
METROSET - Surgut,2313,iPrimus,385.80,0.69,56.22,81.9,9.02,15.9,0.0,2022-06-06,05:18:02.62,39.06,https://www.speedtest.net/result/c/e98e1ed8-c9c1-4a2d-8afa-2521ff5deab1
Consorzio TOP-IX - Turin,2316,iPrimus,281.31,0.35,95.09,134.3,12.83,22.8,0.0,2022-06-06,05:18:42.95,36.23,https://www.speedtest.net/result/c/1e288561-b26d-41af-8ade-2fd82a0e3fe7
stc Kuwait - Kuwait City,2319,iPrimus,222.66,0.69,81.47,130.8,15.39,22.9,0.0,2022-06-06,05:19:20.97,34.32,https://www.speedtest.net/result/c/c91b860c-8a04-4ca2-a8ee-6543c6042260
ComNet Bulgaria - Sliven,2321,iPrimus,259.28,0.97,95.53,138.0,14.73,25.9,0.0,2022-06-06,05:19:58.89,35.56,https://www.speedtest.net/result/c/90e196b7-f32f-4422-a4ac-86a4164a3308
Far Eastone Telecommunications Co.; Ltd. - Taipei,2327,iPrimus,164.12,1.13,101.19,167.4,17.42,23.2,0.0,2022-06-06,05:20:40.19,32.87,https://www.speedtest.net/result/c/65b69d22-2c4b-41a5-bc88-81218ee62868
Aptus Solutions - Dar es Salaam,2329,iPrimus,434.64,0.77,28.28,39.7,8.66,12.8,0.5,2022-06-06,05:21:20.02,37.48,https://www.speedtest.net/result/c/e1aa193f-c822-436a-bd26-8a6e8dad8280
MVDSL - Overton; NV,2331,iPrimus,185.30,0.22,94.70,150.9,16.87,19.3,0.0,2022-06-06,05:21:54.35,31.98,https://www.speedtest.net/result/c/78c0ba3f-aeff-4bae-8d97-670ac04e01ff
Amuri.net - Culverden,2336,iPrimus,65.12,2.79,99.97,116.0,14.44,13.1,0.0,2022-06-06,05:22:24.63,23.49,https://www.speedtest.net/result/c/ed49cbb7-1a6e-4409-b186-4a61e1467905
Supranet AG - Eschen,2339,iPrimus,297.70,0.49,76.92,109.3,13.63,23.8,0.0,2022-06-06,05:23:04.46,36.12,https://www.speedtest.net/result/c/f3a1b89f-c2a2-4ef3-84ec-195f18e76426
solutions by stc - Kuwait City,2345,iPrimus,224.12,4.23,90.49,139.6,2.21,4.0,0.4,2022-06-06,05:23:49.09,36.59,https://www.speedtest.net/result/c/4f2c16ed-7578-41b0-ae6f-0c0fcefff557
PP Chereda - Sumy,2347,iPrimus,304.50,0.86,65.73,89.7,5.56,5.7,0.0,2022-06-06,05:24:23.32,31.86,https://www.speedtest.net/result/c/2f41f9b3-4920-4d86-9222-7542b203c777
CSO - Zolochiv,2351,iPrimus,352.47,0.76,13.40,18.2,5.72,7.0,0.0,2022-06-06,05:25:02.42,34.08,https://www.speedtest.net/result/c/9c442381-c1b6-434d-9223-49f125cfbdeb
Geny Communications - Capaccio,2355,iPrimus,290.42,2.56,102.39,154.4,15.86,26.4,0.0,2022-06-06,05:25:44.44,36.64,https://www.speedtest.net/result/c/bc3a1b1d-aed4-485a-9be9-8f36fdedf85c
RES.PL ISP - Rzeszow,2367,iPrimus,316.75,0.27,65.86,95.9,4.97,6.2,0.0,2022-06-06,05:26:35.86,33.49,https://www.speedtest.net/result/c/0dcf2cb2-4ea0-491b-9ba0-3c133b44147d
Netdrive.pl Krzysztof Bojko - Zielona Gora,2369,iPrimus,324.57,0.78,72.41,108.0,4.07,6.9,0.4,2022-06-06,05:27:15.57,37.36,https://www.speedtest.net/result/c/e968439c-4c14-48b5-85fb-bc1cb173f340
TINCO - Pushkin,2376,iPrimus,308.64,0.41,96.09,134.3,15.18,26.5,0.0,2022-06-06,05:28:02.22,36.13,https://www.speedtest.net/result/c/1b5c070e-6bef-4b38-a006-a08157127a7c
Neptunomedia; Inc. - San Juan,2383,iPrimus,325.42,0.79,94.47,127.5,16.12,27.9,0.0,2022-06-06,05:28:49.14,36.99,https://www.speedtest.net/result/c/c3c9cd0a-0342-4a19-9870-38692ea8d59a
Spectrum - Olivette; MO,2391,iPrimus,223.90,0.55,97.23,152.3,16.77,28.5,0.0,2022-06-06,05:29:35.93,35.99,https://www.speedtest.net/result/c/994d1d40-1418-4730-8b7d-edfe869c806b
Studio Funk GmbH & Co. KG - Hamburg,2398,iPrimus,342.73,26.72,23.83,37.2,11.62,19.7,0.0,2022-06-06,05:30:25.52,39.76,https://www.speedtest.net/result/c/1636e8fa-3369-4a95-a85e-f54a0ad11871
Spectrum - Sugar Hill; GA,2401,iPrimus,250.42,0.75,102.40,153.0,15.06,26.6,0.0,2022-06-06,05:31:08.16,38.59,https://www.speedtest.net/result/c/56c956d1-43ca-4d77-a521-6fe0d1af9522
Spectrum - Monterey Park; CA,2402,iPrimus,182.86,0.65,104.58,164.4,14.97,27.0,0.0,2022-06-06,05:31:43.94,34.77,https://www.speedtest.net/result/c/9bfb023e-a54c-4790-9599-c070f159715f
Spectrum - San Luis Obispo; CA,2403,iPrimus,175.49,0.46,93.18,137.3,17.07,30.7,0.0,2022-06-06,05:32:19.25,34.32,https://www.speedtest.net/result/c/7664b3f2-30c8-42e5-9080-bb341af40c30
Spectrum - Eau Claire; WI,2404,iPrimus,231.97,0.60,95.09,142.1,15.67,27.9,0.4,2022-06-06,05:32:56.14,35.88,https://www.speedtest.net/result/c/91883a9b-f9e3-4704-97c6-6823dd96f85c
Spectrum - Oxford; MA,2405,iPrimus,250.83,1.17,97.09,137.2,15.95,28.2,0.0,2022-06-06,05:33:32.96,35.81,https://www.speedtest.net/result/c/f6d7ca48-cec6-4ab7-b41c-aad1fb863fe2
Spectrum - Allendale; MI,2406,iPrimus,227.58,0.56,102.80,153.6,17.25,22.3,0.0,2022-06-06,05:34:07.41,33.45,https://www.speedtest.net/result/c/723c44c6-1506-4bc5-97b7-9f2ef109bf7d
Spectrum - Medford; OR,2407,iPrimus,185.18,0.55,99.13,156.5,16.70,29.3,0.0,2022-06-06,05:34:43.40,34.98,https://www.speedtest.net/result/c/d6202644-5729-4934-b31f-3eb101eecf4e
Spectrum - Reno; NV,2408,iPrimus,181.87,0.82,101.35,155.9,16.78,25.0,0.0,2022-06-06,05:35:20.74,36.32,https://www.speedtest.net/result/c/dd1b482a-1064-4a21-9234-949469509b89
Spectrum - Fort Worth; TX,2409,iPrimus,218.02,0.70,101.37,156.9,14.94,26.2,0.0,2022-06-06,05:35:57.02,35.27,https://www.speedtest.net/result/c/29937159-40cd-419f-b756-d62a49da4cbb
Spectrum - Kearney; NE,2411,iPrimus,215.55,0.90,105.54,151.9,15.86,28.2,0.0,2022-06-06,05:36:34.39,35.02,https://www.speedtest.net/result/c/ee54f040-cdf1-4b6e-995a-8589fab2c724
Global Alania - Vladikavkaz,2413,iPrimus,376.59,0.83,72.03,98.5,7.81,13.5,0.0,2022-06-06,05:37:14.52,37.77,https://www.speedtest.net/result/c/75b9ce63-67b1-43e0-bb18-f67ccaff1041
Spacelink - San Diego; CA,2426,iPrimus,277.67,1.17,101.28,141.7,13.67,24.2,0.0,2022-06-06,05:38:09.60,37.02,https://www.speedtest.net/result/c/92f35122-fba4-4678-a084-a932172cd8bb
Cork Internet eXchange - Cork,2432,iPrimus,290.45,0.85,67.03,93.8,15.69,26.9,0.0,2022-06-06,05:38:53.44,36.11,https://www.speedtest.net/result/c/a8a9855d-1a33-48f9-b46e-ba0b0910da0b
ALBtelecom sh.a. - Durres,2435,iPrimus,318.87,0.91,99.26,141.6,14.55,19.8,0.0,2022-06-06,05:39:35.65,38.49,https://www.speedtest.net/result/c/e2f13d90-2e8a-47ae-8b2b-b0a22c6d81a2
Rimtel - Babahoyo,2441,iPrimus,292.09,0.39,95.58,139.2,12.59,22.2,0.0,2022-06-06,05:40:19.80,36.44,https://www.speedtest.net/result/c/17cdcfc1-bb62-4ca2-afbc-edf0464cc227
Earthlink Telecom - Baghdad,2442,iPrimus,295.19,0.22,66.12,87.8,13.85,19.6,0.0,2022-06-06,05:40:56.55,35.74,https://www.speedtest.net/result/c/bb8e783e-74a7-4aa4-9985-152137f9a2c3
Conecta - São João del Rei,2447,iPrimus,371.91,0.49,71.86,97.4,8.44,10.1,0.0,2022-06-06,05:42:03.67,34.55,https://www.speedtest.net/result/c/8e912349-6612-41ba-8b3c-75f6eddd7a80
TRING-COMMUNICATIONS - Tirana,2452,iPrimus,270.11,0.47,66.48,99.7,15.80,27.5,0.0,2022-06-06,05:42:45.41,35.36,https://www.speedtest.net/result/c/6a8ba9b1-1d57-46c9-95fc-d274fbe08bd5
IBC Telecom - Shkoder,2455,iPrimus,310.06,0.76,86.32,126.8,11.47,20.4,0.0,2022-06-06,05:43:57.80,36.48,https://www.speedtest.net/result/c/09663724-53ba-4421-90b9-275ab174a721
AWN - Bang Na,2459,iPrimus,242.50,0.51,103.25,164.1,16.74,24.3,0.0,2022-06-06,05:45:14.85,35.01,https://www.speedtest.net/result/c/7ad8b85d-3265-4e5a-a512-9e2a5fbd2bcc
CRELCOM - Simferopol,2477,iPrimus,376.69,1.55,91.65,125.4,13.06,22.3,0.0,2022-06-06,05:46:17.79,37.27,https://www.speedtest.net/result/c/a50a7739-aaf6-4f92-b009-30f0044b3762
KCell JSC - Almaty,2485,iPrimus,382.60,0.14,71.41,104.0,11.35,19.6,0.0,2022-06-06,05:47:05.96,37.45,https://www.speedtest.net/result/c/8ca932d8-4836-419c-bc1b-9cf271ce9365
Netion Soluções - Praia Grande,2494,iPrimus,358.10,0.31,65.89,90.1,14.44,24.9,0.0,2022-06-06,05:47:55.21,37.13,https://www.speedtest.net/result/c/d4145bcf-5f84-4ec5-b6c8-1cc64d1ad666
IBH IT-Service GmbH - Dresden,2495,iPrimus,290.98,1.21,97.16,135.3,16.25,21.9,0.0,2022-06-06,05:48:31.18,34.96,https://www.speedtest.net/result/c/1f6ffe78-0ede-423e-9ad3-cf654b55b47d
ISP Express - Nikopol,2499,iPrimus,271.49,0.35,66.94,94.7,7.52,7.4,0.4,2022-06-06,05:49:10.12,33.46,https://www.speedtest.net/result/c/525767b5-7a4a-447e-9c6e-00ad846ca853
FPT Telecom - Ho Chi Minh City,2515,iPrimus,153.93,2.22,98.67,156.3,17.52,28.9,0.0,2022-06-06,05:50:08.34,34.97,https://www.speedtest.net/result/c/f63aa1ac-0ff8-41ab-ae2f-d77d474a545b
Kursktelecom - Kursk,2516,iPrimus,343.74,0.69,27.32,39.7,12.06,20.2,0.0,2022-06-06,05:50:50.57,41.23,https://www.speedtest.net/result/c/c08d1653-67ba-47c3-9219-d3058e678ebe
Volia - Kyiv,2518,iPrimus,264.34,1.05,89.96,129.9,13.40,23.0,0.0,2022-06-06,05:51:28.98,36.04,https://www.speedtest.net/result/c/40d74f8a-cdbc-4dd5-9a04-5c7ccababea3
Andorra Telecom - Andorra la Vella,2530,iPrimus,288.13,0.41,61.45,81.8,13.49,23.2,0.0,2022-06-06,05:52:21.98,36.55,https://www.speedtest.net/result/c/5c079d00-58aa-4c30-af96-31de50a57d56
Plim Telecom - Montes Claros,2531,iPrimus,414.24,17.20,28.24,37.9,3.62,6.5,0.4,2022-06-06,05:53:02.78,39.79,https://www.speedtest.net/result/c/5018b252-3d6e-469b-bd89-9bdb1b4a19b9
Datatrans Internet Kft - Szekesfehervar,2536,iPrimus,284.00,1.17,65.08,93.3,13.76,24.1,0.0,2022-06-06,05:53:45.89,35.41,https://www.speedtest.net/result/c/341629d3-262d-4898-b818-dc1ab05f7ebb
Teletrans - Pitesti,2546,iPrimus,300.52,0.32,94.23,131.6,14.11,24.9,0.0,2022-06-06,05:54:35.36,36.11,https://www.speedtest.net/result/c/bc60f38d-d2e4-4588-848b-6b8abdfbc21f
FPT Telecom - Hanoi,2552,iPrimus,155.43,0.53,12.90,16.0,13.01,16.1,0.0,2022-06-06,05:55:11.76,27.9,https://www.speedtest.net/result/c/6f74ef27-620f-4ad7-b78a-907857431006
Campus Networks - Rivne,2558,iPrimus,344.14,0.44,67.52,105.9,14.75,25.3,0.0,2022-06-06,05:55:56.68,36.79,https://www.speedtest.net/result/c/56d26db5-4ab6-41ba-aa7a-8ad92bc66851
Rostelecom - Nizhny Novgorod,2563,iPrimus,303.54,0.63,78.72,116.2,11.51,19.4,0.0,2022-06-06,05:56:39.38,36.29,https://www.speedtest.net/result/c/7c15727f-35f6-483f-a49f-ec36558a9598
Prometeus di Daniela Agro - Cologno Monzese,2567,iPrimus,275.99,0.28,80.52,108.3,14.81,25.8,0.0,2022-06-06,05:57:20.37,35.2,https://www.speedtest.net/result/c/e1dcf139-ec8e-492a-b600-97c0ef69bb2b
ServerCentral - Chicago; IL,2574,iPrimus,225.23,0.61,91.09,134.0,16.79,21.7,0.0,2022-06-06,05:58:02.36,32.93,https://www.speedtest.net/result/c/61934194-f461-4445-8d5f-429192d371df
KNET-TELECOM - Yalta,2581,iPrimus,360.36,0.63,102.29,148.6,13.98,24.2,0.0,2022-06-06,05:58:49.43,37.22,https://www.speedtest.net/result/c/5b00b582-ba78-4abd-9e5c-a806650037ad
Far EasTone Telecommunications Co.; Ltd - Hualien,2595,iPrimus,164.66,0.72,88.77,140.1,17.77,23.6,0.0,2022-06-06,05:59:41.25,32.52,https://www.speedtest.net/result/c/41ad3b13-b0c0-4494-9455-0b7ece46bb85
Rostelecom - Saint Petersburg,2599,iPrimus,304.22,0.48,99.42,138.6,15.93,27.6,0.0,2022-06-06,06:00:22.95,36.63,https://www.speedtest.net/result/c/201a1f4c-c08d-4d1f-bf9a-346b612bfde8
Rostelecom - Samara,2603,iPrimus,298.45,4.39,70.76,103.5,10.71,17.8,0.0,2022-06-06,06:01:06.83,38.85,https://www.speedtest.net/result/c/39be497a-69cd-4882-8b81-a4e51b7c7a1c
Elisa - Tallinn,2610,iPrimus,299.90,1.07,70.38,101.7,9.90,17.7,0.0,2022-06-06,06:01:52.42,36.16,https://www.speedtest.net/result/c/a40898f4-c3e3-4f4c-8f8e-8af6672d7425
Systemy Tele-Informatyczne INGRAM - Pajeczno,2612,iPrimus,317.78,4.11,47.70,73.1,4.90,8.7,0.4,2022-06-06,06:02:31.97,37.18,https://www.speedtest.net/result/c/53007f42-efe2-48b3-a87d-9b19fac8b225
MMA Internet - Santo Antônio de Jesus,2616,iPrimus,358.40,1.51,69.31,101.5,14.69,25.2,0.0,2022-06-06,06:03:14.51,37.14,https://www.speedtest.net/result/c/5329f431-c67a-4b0e-8a39-668e57f18b94
Rostelecom - Yaroslavl,2620,iPrimus,328.48,1.22,70.62,96.4,9.55,16.3,0.0,2022-06-06,06:04:08.82,36.62,https://www.speedtest.net/result/c/cfa534e3-9576-44a1-b61c-d2bae4782b71
iQ - Sulaymaniyah,2625,iPrimus,364.64,0.27,79.86,110.1,6.44,10.3,0.0,2022-06-06,06:04:52.32,37.13,https://www.speedtest.net/result/c/26f02403-d718-4e65-a474-189efda9aa06
Totalvia Internet - Pirapozinho,2626,iPrimus,354.40,1.51,41.79,57.5,8.99,15.7,0.0,2022-06-06,06:05:31.89,38.55,https://www.speedtest.net/result/c/76176930-d7c9-49de-8086-f0b844431eb4
MTS - Kemerovo,2632,iPrimus,275.58,0.44,67.95,102.9,11.58,20.6,0.0,2022-06-06,06:06:15.82,35.83,https://www.speedtest.net/result/c/c9ae0ef0-0655-4f0b-b748-797df9c735af
Altice Dominicana - Santo Domingo,2634,iPrimus,335.90,1.83,93.71,134.8,14.74,24.8,0.0,2022-06-06,06:06:55.51,37.33,https://www.speedtest.net/result/c/5f784a8d-f832-48d9-b3e8-114d36795edf
DOM.RU - Irkutsk,2636,iPrimus,355.18,2.88,88.83,121.2,11.59,20.1,0.0,2022-06-06,06:07:34.93,37.04,https://www.speedtest.net/result/c/2932635e-1253-4bbb-94cc-fff603202971
SIT Internetdiensten B.V. - Voorthuizen,2641,iPrimus,279.47,0.71,83.71,109.7,10.12,12.5,0.4,2022-06-06,06:08:14.84,33.13,https://www.speedtest.net/result/c/73ed30a5-5f2e-46ba-bdc4-fe3ac0205165
ITNet33 - Kovrov,2642,iPrimus,331.97,0.37,43.60,61.7,8.08,10.0,0.0,2022-06-06,06:08:50.66,34.81,https://www.speedtest.net/result/c/cfcf68f2-3aef-4901-81e3-2e24d593d593
Salam - Jeddah,2645,iPrimus,284.65,0.32,83.85,119.4,14.56,15.2,0.0,2022-06-06,06:09:27.50,32.74,https://www.speedtest.net/result/c/d784a54a-87d9-433f-8c30-5a9820e620a6
Rostelecom - Krasnodar,2654,iPrimus,335.65,0.58,89.22,128.9,8.81,11.7,0.0,2022-06-06,06:10:14.64,35.41,https://www.speedtest.net/result/c/6836c5f3-b8e1-4baa-b970-c62fee2004de
Spectrum - St Cloud; MN,2656,iPrimus,243.76,0.37,98.17,136.1,16.26,25.0,0.0,2022-06-06,06:10:51.81,34.81,https://www.speedtest.net/result/c/02ae2827-c518-47d0-a9c4-81c2070fb0b8
Wispone Srl - Chiaravalle,2657,iPrimus,335.48,0.30,82.09,119.1,13.93,23.6,0.0,2022-06-06,06:11:29.30,36.47,https://www.speedtest.net/result/c/229b9329-48f7-40a8-97b2-39b1507da8b2
DOM.RU - Perm,2660,iPrimus,311.32,0.62,83.39,110.3,15.73,27.2,0.0,2022-06-06,06:12:09.67,36.64,https://www.speedtest.net/result/c/12f8841a-e152-43bc-be6c-69763c20eb00
DOM.RU - Tula,2661,iPrimus,297.63,1.09,86.62,121.1,16.31,25.9,0.0,2022-06-06,06:12:48.04,37.35,https://www.speedtest.net/result/c/10a4c451-b2aa-4311-a42d-5859d6eecdc0
DOM.RU - Yoshkar-ola,2662,iPrimus,304.54,0.94,69.63,95.6,13.79,18.8,0.0,2022-06-06,06:13:24.12,35.08,https://www.speedtest.net/result/c/920efdbc-9ea5-46a5-9781-d6b80df126d2
DOM.RU - Lipetsk,2663,iPrimus,300.57,0.30,98.44,139.0,15.07,26.1,0.0,2022-06-06,06:14:01.05,35.92,https://www.speedtest.net/result/c/b6fef4ba-7a49-41e1-8217-4917638c7d9a
DOM.RU - Naberezhnye Chelny,2664,iPrimus,315.83,0.28,94.97,131.3,15.08,26.5,0.4,2022-06-06,06:14:39.08,37.02,https://www.speedtest.net/result/c/b10bb8c7-951e-4956-ae7b-949f0080ef7b
DOM.RU - Kursk,2665,iPrimus,298.02,1.00,87.07,121.6,14.76,25.9,0.0,2022-06-06,06:15:16.49,36.4,https://www.speedtest.net/result/c/5602fb2e-b6fd-488e-b812-65bfb310a8cd
JSC "ER-Telecom Holding" - Yaroslavl,2666,iPrimus,304.77,0.52,76.83,105.1,15.36,26.9,0.0,2022-06-06,06:15:54.03,36.53,https://www.speedtest.net/result/c/cf0484b0-3ba3-46d3-8465-c5c2da33daf9
702 Communications - Fargo; ND,2669,iPrimus,275.77,0.96,93.22,130.7,11.43,20.3,0.0,2022-06-06,06:16:33.33,35.21,https://www.speedtest.net/result/c/bf1ca8fd-de56-43c9-99ee-2c9bb31e9726
Firma H.U. KOMPEX - Nowy Targ,2673,iPrimus,258.32,1.01,93.19,127.6,14.85,25.9,0.0,2022-06-06,06:17:15.32,36.18,https://www.speedtest.net/result/c/82fb0f9a-b054-4c02-9f1e-74302ef59d6a
Bharti Airtel Ltd - Hyderabad,2679,iPrimus,137.29,1.24,105.63,179.7,17.29,23.2,0.0,2022-06-06,06:17:54.69,30.86,https://www.speedtest.net/result/c/1e017683-08f0-4ef3-a260-51e642e239a8
DOM.RU - Ulyanovsk,2688,iPrimus,315.68,1.09,94.16,128.7,16.13,23.2,0.0,2022-06-06,06:18:43.26,36.06,https://www.speedtest.net/result/c/0e025c1a-947e-41b6-b7e7-a878e8350603
DOM.RU - Saratov,2689,iPrimus,314.70,1.16,93.77,120.5,13.03,23.1,0.0,2022-06-06,06:19:20.94,36.66,https://www.speedtest.net/result/c/fd96cd41-829b-4526-84a9-ff04966e5f5c
DOM.RU - Saint Petersburg,2690,iPrimus,303.25,0.71,91.00,129.9,13.38,23.2,0.0,2022-06-06,06:19:59.16,37.21,https://www.speedtest.net/result/c/00f79de1-5aeb-455c-8089-c311383823a7
DOM.RU - Ryazan,2691,iPrimus,295.23,0.81,84.49,117.1,16.45,20.3,0.0,2022-06-06,06:20:34.22,34.04,https://www.speedtest.net/result/c/cadae56f-2b9b-4a60-b26a-106cff0aa2f7
